id,keep,title
16897,f,Teale Census Tract 1990
16898,f,Teale: CA. Counties 1990
16899,t,Teale California shoreline
16900,f,Teale Congressional districts 1992
16901,f,Teale Department of Transportation (Caltrans) Districts
16904,f,Teale Geographic Names
16905,t,Teale Government Ownership
16906,t,Teale Ground Water Basins 1997
16907,t,Teale Public Land Survey System
16908,t,Teale Hydrologic Basins
16909,f,Teale Health Facilities 1994
16910,t,Teale Hydrographic Point
16911,f,Teale Major Roads
16912,f,Teale Map Grid
16913,t,Teale California Office of Emergency Services 1996
16914,f,Teale Places
16915,t,Teale Precipitation
16916,t,Teale Redwoods 1997
16917,f,Teale Railroads and miscellaneous transportation
16918,t,Public Conservation Trust Land (2007)
16919,t,Hydrologic Features
16920,t,California Interagency Watershed Map
16921,t,DWR Flood Districts
16926,t,CADWR_DELTA
16930,f,GNIS
16935,t,geopicker
16936,t,MyPlan
16937,t,CPAD 1.4 CA Protected Areas DB
16938,t,California Protected Areas Database
16939,t,CPAD v1 CA Protected Areas DB
16940,t,CPAD 1.5 CA Protected Areas DB
16943,t,photos1938
16944,f,2009 CA Tax Rate Areas
16945,f,2010 CA Tax Rate Areas
16948,t,cv-landcov
16951,f,Health Professional Shortage Area (HPSA) - Dental
16952,f,Health Professional Shortage Area (HPSA) - Primary Care
16953,f,Medical Service Study Area
16955,f,Health Professional Shortage Area (HPSA) - Mental Health
16957,f,Registered Nursing Shortage Areas
17252,t,South Bay Salt Pond Restoration Project
17399,t,Administrative Boundaries
17400,t,CA_Wells
17401,t,California Oil and Gas Districts
17472,t,Proposition 40-ims
17487,t,Special Status Species - USFWS Carlsbad [ds99]
17488,t,"Arroyo Toad - Final Critical Habitat, USFWS [ds129]"
17489,t,"Thread-leaved Brodiaea - Final Critical Habitat, USFWS [ds130]"
17534,f,pubairport
17535,t,CPAD 1.6 CA Protected Areas DB
17539,f,Butte County General Plan 2011
17790,t,California Geological Survey - World Wide Web Home Page
17791,t,"Geologic Map of the Tubb Canyon 7.5' Quadrangle, Eastern San Diego County, CA"
17792,t,Forest and Watershed Geology Program - CGS/CDF Watersheds Mapping
17941,t,Biogeographic Data Branch
17945,t,Central Valley Vernal Pool Complexes (Holland)
17946,t,California Central Valley Wetlands and Riparian GIS
17949,t,Fish and Game Code
17954,t,California Lakes
17960,t,Office of Oil Spill Prevention and Response (OSPR)
17969,t,California Wildlife Habitat Relationships (WHR) System
18006,t,1970 Sacramento River Flood Imagery
18014,t,1947 Sacramento River Aerial Photographs
18017,t,2007 Sacramento River Aerial Photography: Index of image aerial extents
18020,t,CPAD 1.7 CA Protected Areas DB
18021,t,1964 Sacramento River Aerial Photography
18022,t,NAIP 2010 California Imagery for Download
18034,t,"California Oil and Gas, Geothermal Wells"
18091,t,1976 Land Use-Legal Delta
18106,t,California Active and Inactive Mines
18108,t,RIDGE Precipitation Radar (BETA)
18110,t,California Base Map
18113,t,Jackson Demonstration State Forest Base Map
18114,t,California Counties
18119,t,CAL FIRE - State Responsibility Areas
18121,t,Proposition 1E and 84 Bond Projects
18121,t,Proposition 1E and 84 Bond Projects
18129,t,USGS Earthquake Faults and Alquist-Priolo Fault Zones.
18130,t,Fire Hazard Severity Zones
18132,t,State Flood Zone
18136,t,Fire Hazard Zones
18136,t,Fire Hazard Zones
18138,t,Siesmic Hazards of California
18139,t,California Tsunami Hazards
18141,t,Potential Liquefaction Risk Areas
18142,t,Potential Landslide Areas
18143,t,Short-period Shaking Hazard
18144,t,Long-period Shaking Hazard
18145,t,Tsunami Risk Along California Coast
18146,t,Tsunami Inundation Risk of California
18147,t,US Fire History 2000 - 2009
18149,f,General Acute Care Hospital Status
18151,t,Flood Stage Indicators
18153,t,USGS Water Watch - Near or At Flood Stage
18157,f,Zip Codes
18158,f,California National Guard Facilities
18160,f,California Board of Equalization Districts
18160,t,California Board of Equalization Districts
18163,t,"Tidewater Goby - Revised Proposed Critical Habitat, USFWS [ds707]"
18183,t,1974 Sacramento River Aerial Photography
18325,t,1974 Sacramento River Flood Imagery - sacriver1974flo
18339,t,California Irrigation Management Information System (CIMIS)
18340,t,Department of Water Resources
18341,t,"Land Use Data, Department of Water Resources"
18342,t,CalEMA MyPlan
18343,t,CalEMA MyHazards
18345,t,Cool California Funding Wizard
18347,t,CalOceans
18348,t,Cal Adapt
18349,t,National Elevation Dataset
18356,t,CERES Clearinghouse Overview
18357,t,California Natural Resources Agency Website
18360,t,CNRA Geospatial Layer Server
18362,t,Environmental Education
18363,t,LUPIN
18364,t,CEQA Web
18365,t,California Watershed Portal
18382,t,Flood Hazard Zones - Federal Emergency Management Agency (FEMA)
18385,t,"County Boundaries (1:24000, from FRAP)"
18385,t,"County Boundaries (1:24000, from FRAP)"
18386,t,Perrmitted Gasoline Stations
18387,t,Mono County Dams
18442,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
18442,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
18447,f,Freeways - Southern California Association of Governments (SCAG)
18482,t,SWRCB Coastal Water Quality Monitoring Stations
18484,t,Swimming impaired waters of California (2006)
18485,t,Fish consumption impaired waters of California (2006)
18493,t,Delta Vision LiDAR 2009
18496,t,Seismic Hazard Zones
18500,t,CA Oil and Geothermal wells
18509,t,California County Boundaries
18512,t,Dams within the jurisdiction of the State of California
18513,t,Land Cover/Vegetation Layer for California
18845,t,1974 Sacramento River Flood Imagery - Imagery files
18855,t,Beach Erosion Concern Area Lines
18856,t,Beach Nourishment History (1920s to 2000)
18858,t,Beach Profile Locations
18859,t,California Geological Survey Geologic Map Index
18861,t,Coastal Bluff Erosion (2005)
18862,t,Coastal Conditions 2000
18863,t,Coastal Erosion Armoring 2005
18864,t,Coastal Sand Deposits 2006
18865,t,Coastal Structures and Barriers 2012
18866,t,CRSMP Potential Coastal and Upland Borrow Sites 2012
18868,t,CRSMP Potential Harbor Borrow Sites 2012
18869,t,California Littoral Cells 2005
18870,t,Marine Ecological Regions 2000
18871,t,Monterey MRWPCA Interceptor Pipeline 2008
18872,t,CRSMP Potential Offshore Borrow Sites 2012
18873,t,Santa Barbara Littoral Cell CRSMP Beaches 2009
18874,t,Santa Barbara Littoral Cell CRSMP Potential Coastal &amp; Inland Sediment Sources 2008
18875,t,Santa Barbara Littoral Cell CRSMP Sensitive Habitat Areas 2009
18876,t,Sediment Placement Areas 2012
18877,t,San Francisco Littoral Cell CRSMP Coastal Armoring Areas 2011
18878,t,San Francisco-Pacifica Coast Landslide Susceptibility 2011
18880,t,Southern Monterey Bay Littoral Cell CRSMP Critical Erosion Sites 2008
18881,t,Southern Monterey Bay Littoral Cell CRSMP CEMEX Mine Dredge Pond 2008
18882,t,Southern Monterey Bay Littoral Cell CRSMP Proposed Receiver Site 2008
18883,t,Southern Monterey Bay Littoral Cell CRSMP Potential Sediment Sources 2008
18884,t,Southern Monterey Bay Littoral Cell CRSMP Sensitive Habitat 2008
18885,t,USACE Navigation Channels 2012
18977,t,Butte County Association of Governments: Bike Paths
19040,t,CPAD 1.8 CA Protected Lands DB
19044,t,Californias Ocean Resources: An Agenda for the Future
19045,t,California Independent Petroleum Association
19046,t,Klamath Resource Information System
19048,t,Marine Exchange Physical Oceanic Real Time System (PORTS)
19049,t,Marine Pollution Studies Laboratory
19050,t,Monterey Bay Aquarium Research Institute
19051,t,NOAA Physical Oceanographic Real-Time Systems
19052,t,NOS Data Explorer
19055,t,Pacific Sea Floor Mapping
19056,t,Pacific Seismicity Theme Page
19057,t,Real-time Environmental Information Network and Analysis System Project
19059,t,Scripps Institution of Oceanography Library
19060,t,SeaWiFS Project
19065,t,Wetlands Information System
19079,t,Calaveras River Invasives
19088,t,"Marin County Arundo, 2007"
19090,t,"Petaluma Watershed Arundo, 2007"
19110,t,Inyo National Forest Fire History
19111,t,Inyo National Forest Lakes Layer
19112,t,Inyo National Forest LMP Management Area
19113,t,Inyo National Forest L&RMP Land Suitability Class
19114,t,Inyo National Forest Modified Yield Timber Type(s)
19115,t,Inyo National Forest Plantation Inventory Plots
19116,t,Inyo National Forest Proclaimed National Forest
19117,t,Inyo National Forest Research Natural Areas
19118,t,Inyo National Forest Special Areas
19119,t,Inyo National Forest Special Interest Areas
19120,t,Inyo National Forest State and County
19121,t,Inyo National Forest Streamside/Riparian Mgmt. Zone
19122,t,Inyo National Forest Streams Layer
19123,t,Inyo National Forest Transportation
19124,t,Inyo National Forest Unknown Layer
19125,t,Inyo National Forest Unsuitable Forest Land
19126,t,Inyo National Forest USGS 7.5 Minute Quadrangles
19127,t,Inyo National Forest Visual Quality Zone (Adopted VQO)
19128,t,Inyo National Forest Wilderness - Existing and Proposed
19129,t,"Inyo National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19130,t,Jepson Regions of California Data Dictionary
19131,t,"Kuchler Potential Vegetation for California, 1976"
19132,t,Lake Tahoe Basin Administrative National Forest
19133,t,Lake Tahoe Basin Developed Recreation Sites -   Existing and Proposed
19134,t,Lake Tahoe Basin Digital Elevation Model
19135,t,Lake Tahoe Basin Existing Vegetation
19136,t,Lake Tahoe Basin Fire History
19137,t,Lake Tahoe Basin Integrated Inventory Plots
19138,t,Lake Tahoe Basin Lakes Layer
19139,t,Lake Tahoe Basin Low Site Timberland
19140,t,Lake Tahoe Basin L&RMP Land Suitability Class
19141,t,Lake Tahoe Basin Modified Yield Timber Type(s)
19142,t,Stanislaus National Forest Unknown Layer
19143,t,Stanislaus National Forest Unsuitable Forest Land
19144,t,Stanislaus National Forest USGS 7.5 Minute Quadrangles
19145,t,Stanislaus National Forest Visual Quality Zone (Adopted VQO)
19146,t,Stanislaus National Forest Wilderness - Existing and Proposed
19147,t,"Stanislaus National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19149,t,Tahoe National Forest Administrative National Forest
19150,t,Tahoe National Forest Administrative/ Special Use Sites
19151,t,Tahoe National Forest Deer Emphasis Areas
19152,t,Tahoe National Forest Developed Recreation Sites -   Existing and Proposed
19153,t,Tahoe National Forest Digital Elevation Model
19154,t,Tahoe National Forest Existing Vegetation
19155,t,Tahoe National Forest Fire History
19156,t,Tahoe National Forest Lakes Layer
19157,t,Tahoe National Forest LMP Management Area
19158,t,Tahoe National Forest L&RMP Land Suitability Class
19159,t,Sierra National Forest Deer Emphasis Areas
19160,t,1990 Housing Density in the Sierra Nevada by Census Block
19161,t,Tahoe National Forest Meadows Mgmt. Zone
19162,t,Tahoe National Forest Modified Yield Timber Type(s)
19163,t,Tahoe National Forest Old Growth/Stand Structure Inventory Plots
19164,t,Tahoe National Forest Plantation Inventory Plots
19165,t,Tahoe National Forest Proclaimed National Forest
19166,t,Tahoe National Forest Rangeland Emphasis
19167,t,Tahoe National Forest Ranger Districts and Compartment
19168,t,Tahoe National Forest Research Natural Areas
19169,t,Tahoe National Forest Special Areas
19170,t,Tahoe National Forest Special Interest Areas
19171,t,Tahoe National Forest Spotted Owl Habitat
19172,t,Tahoe National Forest State and County
19173,f,California Zip Code Boundaries 1994
19174,t,Yosemite National Park Wilderness Boundary
19175,t,"Yosemite National Park, Fires 1931-1993"
19176,t,Yosemite National Park Digital Elevation Model
19177,t,Water Bodies in the Central Sierra Nevada
19178,t,Toiyabe National Forest Wilderness
19179,t,Modoc National Forest Existing Vegetation
19180,t,Modoc National Forest FIA Grid Inventory Plots
19181,t,Modoc National Forest Fire History
19182,t,Modoc National Forest Furbearer Habitat
19183,t,Modoc National Forest Lakes Layer
19184,t,Modoc National Forest Low Site Timberland
19185,t,Modoc National Forest L&RMP Land Suitability Class
19186,t,Modoc National Forest Plantation Inventory Plots
19187,t,Modoc National Forest Proclaimed National Forest
19189,t,Modoc National Forest Recreation Emphasis (Adopted ROS)
19190,t,Modoc National Forest Research Natural Areas
19191,t,Modoc National Forest Special Interest Areas
19192,t,Modoc National Forest State and County
19193,t,Modoc National Forest Streamside/Riparian Mgmt. Zone
19194,t,Modoc National Forest Streams Layer
19195,t,Modoc National Forest Transportation
19196,t,Modoc National Forest Unknown Layer
19197,t,Modoc National Forest Unsuitable Forest Land
19198,t,Modoc National Forest USGS 7.5 Minute Quadrangles
19199,t,Modoc National Forest Visual Quality Zone (Adopted VQO)
19200,t,Modoc National Forest Wilderness - Existing and Proposed
19201,t,Nevada County: Change in Housing Density from 1990 to General Plan
19202,t,Nevada County: General Plan
19203,t,Nevada County: Land Tenure
19204,t,Nevada County: Major Roads
19205,t,Nevada County: Nonresident Land Ownership by County
19206,t,Nevada County: Parcel Mapbook Pages
19207,t,Nevada County: Places and Unincorporated Areas
19208,t,Nevada County: Water Bodies
19209,t,Northern and Southern Sierra Nevada Boundaries
19210,t,Plumas National Forest Administrative National Forest
19211,t,Plumas National Forest Defensible Fuel Profile Zones
19212,t,Plumas National Forest Developed Recreation Sites -   Existing and Proposed
19213,t,Plumas National Forest Digital Elevation Model
19214,t,Plumas National Forest Existing Vegetation
19215,t,Plumas National Forest Fire History
19216,t,Plumas National Forest Integrated Inventory Plots
19217,t,Plumas National Forest Lakes Layer
19218,t,Plumas National Forest Low Site Timberland
19219,t,Plumas National Forest L&RMP Land Suitability Class
19220,f,California and Nevada Counties in Sierra Bioregion
19221,t,Areas of Late Successional Emphasis (ALSEs) Polygon Id List
19222,t,Bailey Land Capability (1974)
19223,t,Barriers to Fish Migration on Major Streams in the Sierra Nevada
19224,t,Biodiversity Management Area Selection (BMAS) Model Layer
19225,t,Biodiversity Management Area Selection (BMAS) Model Layer Data D
19226,t,BLM Resource Units
19229,t,Central Valley Chinook Salmon Areas
19230,t,Central Valley Chinook Salmon Remnant-Intermittent Distribution
19231,t,Central Valley Historic Range of Chinook Salmon
19232,f,California County Boundaries 1994
19233,f,County Boundaries in the Central Sierra Nevada
19234,t,County Boundaries Within Sierra Bioregion
19235,t,Core Sierra Nevada Ecoregion
19236,t,Dams Within the Jurisdiction of the State of California
19237,t,Digital Elevation Models of Selected USGS 1:24K Quadrants
19238,t,Distribution of Rare Plants by Topographic Quadrangle in the Sierra Nevada
19239,t,Stanislaus National Forest Lakes Layer
19240,t,Stanislaus National Forest L&RMP Land Suitability Class
19241,t,Stanislaus National Forest Meadows Mgmt. Zone
19242,t,Stanislaus National Forest Plantation Inventory Plots
19243,t,Stanislaus National Forest Proclaimed National Forest
19244,t,Stanislaus National Forest Ranger Districts and Compartment
19245,t,Stanislaus National Forest Research Natural Areas
19246,t,Stanislaus National Forest Special Areas
19247,t,Stanislaus National Forest Special Interest Areas
19248,t,Stanislaus National Forest Spotted Owl Habitat
19249,t,Stanislaus National Forest State and County
19250,t,Stanislaus National Forest Streamside/Riparian Mgmt. Zone
19251,t,Stanislaus National Forest Streams Layer
19252,t,Stanislaus National Forest Transportation
19253,t,Plumas National Forest Ranger Districts and Compartment
19254,t,Plumas National Forest Research Natural Areas
19255,t,Plumas National Forest Special Areas
19256,t,Plumas National Forest Special Interest Areas
19257,t,Plumas National Forest State and County
19258,t,Plumas National Forest Spotted Owl Habitat
19259,t,Plumas National Forest Streamside/Riparian Mgmt. Zone
19260,t,Plumas National Forest Streams Layer
19261,t,Plumas National Forest Transportation
19262,t,Plumas National Forest Unknown Layer
19263,t,Plumas National Forest Unsuitable Forest Land
19264,t,Plumas National Forest USGS 7.5 Minute Quadrangles
19265,t,Plumas National Forest Visual Quality Zone (Adopted VQO)
19266,t,Plumas National Forest Wilderness - Existing and Proposed
19267,t,"Plumas National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19268,t,Population-weighted Centers
19269,t,Potential Aquatic Diversity Management Areas (ADMAs)
19270,t,Rivers and Streams for Salmon Distribution Maps
19271,t,Selected Population and Housing Attributes of Block Group Parts
19272,t,Sequoia-Kings Canyon National Park Digital Elevation Model
19273,t,Sequoia National Forest Administrative National Forest
19274,t,Sequoia National Forest Administrative/ Special Use Sites
19275,t,Sequoia National Forest Deer Emphasis Areas
19276,t,Sequoia National Forest Developed Recreation Sites -   Existing and Proposed
19277,t,Sequoia National Forest Digital Elevation Model
19278,t,Sequoia National Forest Existing Vegetation
19279,t,Sequoia National Forest Fire History
19280,t,Sequoia National Forest Giant Sequoia Management
19281,t,Sequoia National Forest Lakes Layer
19282,t,Sequoia National Forest L&RMP Land Suitability Class
19283,t,Sequoia National Forest Meadows Mgmt. Zone
19284,t,Sequoia National Forest Modified Yield Timber Type(s)
19285,t,Sequoia National Forest Old Growth/Stand Structure Inventory Plots
19286,t,Sequoia National Forest Plantation Inventory Plots
19287,t,Sequoia National Forest Proclaimed National Forest
19288,t,Sequoia National Forest Ranger Districts and Compartment
19289,t,Sequoia National Forest Research Natural Areas
19290,t,El Dorado National Forest Deer Emphasis Areas
19291,t,El Dorado National Forest Defensible Fuel Profile Zones
19292,t,El Dorado National Forest Developed Recreation Sites -   Existing and Proposed
19293,t,El Dorado National Forest Digital Elevation Model
19294,t,El Dorado National Forest Existing Vegetation
19295,t,El Dorado National Forest Fire History
19296,t,El Dorado National Forest Integrated Inventory Plots
19297,t,El Dorado National Forest Lakes Layer
19298,t,El Dorado National Forest Low Site Timberland
19299,t,El Dorado National Forest L&RMP Land Suitability Class
19300,t,Sequoia National Forest Sensitive Soils
19301,t,Sequoia National Forest Special Areas
19302,t,Sequoia National Forest Special Interest Areas
19303,t,Sequoia National Forest Spotted Owl Habitat
19304,t,Sequoia National Forest State and County
19305,t,Sequoia National Forest Streamside/Riparian Mgmt. Zone
19306,t,Sequoia National Forest Streams Layer
19307,t,Sequoia National Forest Transportation
19308,t,Sequoia National Forest Unknonw Layer
19309,t,Sequoia National Forest Unknown Layer
19310,t,Sequoia National Forest Unsuitable Forest Land
19311,t,Sequoia National Forest USGS 7.5 Minute Quadrangles
19312,t,Sequoia National Forest Visual Quality Zone (Adopted VQO)
19313,t,Sequoia National Forest Wilderness - Existing and Proposed
19314,t,"Sequoia National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19315,t,Sierra National Forest Administrative National Forest
19316,t,Lassen National Forest Developed Recreation Sites -   Existing and Proposed
19317,t,Lassen National Forest Digital Elevation Model
19318,t,Lassen National Forest Existing Vegetation
19319,t,Lassen National Forest FIA Grid Inventory Plots
19320,t,Lassen National Forest Fire History
19321,t,Lassen National Forest Furbearer Habitat
19322,t,"Sierra National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19323,t,Sierra Nevada Ecosystem Project Major River Basins
19324,t,Sierra Nevada Ecosystem Project Study Area Boundary
19325,t,Sierra Nevada Ecosystem Project Subregions
19326,t,Sierra Nevada Fire Probability Map
19327,t,Sierra Nevada Historic Fishless Area
19328,t,Sierra Nevada Regional Fuel Map
19329,t,Sierra Nevada Region Digital Elevation Model
19330,t,Sierra Nevada Tertiary Floras
19331,t,Stanislaus National Forest Administrative National Forest
19332,t,Stanislaus National Forest Administrative/ Special Use Sites
19333,t,Stanislaus National Forest Developed Recreation Sites -   Existing and Proposed
19334,t,Stanislaus National Forest Digital Elevation Model
19336,t,Stanislaus National Forest Fire History
19337,t,Stanislaus National Forest Furbearer Habitat
19338,t,Stanislaus National Forest Integrated Inventory Plots
19339,t,El Dorado National Forest Meadows Mgmt. Zone
19340,t,El Dorado National Forest Modified Yield Timber Type(s)
19341,t,El Dorado National Forest Plantation Inventory Plots
19342,t,El Dorado National Forest Proclaimed National Forest
19343,t,El Dorado National Forest Ranger Districts and Compartment
19344,t,El Dorado National Forest Research Natural Areas
19345,t,El Dorado National Forest Riparian Influence and Land Use Zones
19346,t,El Dorado National Forest Roadless Regions Greater Than 500 Acres
19347,t,El Dorado National Forest Special Interest Areas
19348,t,El Dorado National Forest Spotted Owl Habitat
19349,t,El Dorado National Forest State and County
19350,t,El Dorado National Forest Streamside/Riparian Mgmt. Zone
19351,t,El Dorado National Forest Streams Layer
19352,t,El Dorado National Forest Transportation
19353,t,El Dorado National Forest Unknown Layer
19354,t,El Dorado National Forest Unsuitable Forest Land
19355,t,El Dorado National Forest USGS 7.5 Minute Quadrangles
19356,t,El Dorado National Forest Visual Quality Zone (Adopted VQO)
19357,t,El Dorado National Forest Wilderness - Existing and Proposed
19358,t,"El Dorado National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19359,t,Toiyabe National Forest Old Growth
19360,t,"Tahoe Vegetation, State Board of Forestry 1887-1888 polygon data"
19361,t,"Tahoe Vegetation, State Board of Forestry 1887-1888 point data"
19362,t,"Tahoe National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19363,t,Tahoe National Forest Wilderness - Existing and Proposed
19364,t,Tahoe National Forest Visual Quality Zone (Adopted VQO)
19365,t,Tahoe National Forest USGS 7.5 Minute Quadrangles
19366,t,Tahoe National Forest Unknown Layer
19367,t,Tahoe National Forest Transportation
19368,t,Tahoe National Forest Streams Layer
19369,t,Tahoe National Forest Streamside/Riparian Mgmt. Zone
19370,t,Lake Tahoe Basin Proclaimed National Forest
19371,t,Lake Tahoe Basin Recreation Emphasis (Adopted ROS)
19372,t,Lake Tahoe Basin Research Natural Areas
19373,t,Lake Tahoe Basin Special Interest Areas
19374,t,Lake Tahoe Basin State and County
19375,t,Lake Tahoe Basin Streamside/Riparian Mgmt. Zone
19376,t,Lake Tahoe Basin Streams Layer
19377,t,Lake Tahoe Basin Transportation
19378,t,Lake Tahoe Basin Unknown Layer
19379,t,Lake Tahoe Basin USGS 7.5 Minute Quadrangles
19380,t,Lake Tahoe Basin Visual Quality Zone (Adopted VQO)
19381,t,Lake Tahoe Basin Wilderness - Existing and Proposed
19382,t,"Lake Tahoe Basin Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19383,t,Lake Tahoe Hydrographic-monitoring sites
19384,t,Land Tenure in the Central Sierra Nevada
19385,t,Land Tenure in the Sierra Nevada by Major Census Divisions
19386,t,Lassen National Forest Administrative National Forest
19388,t,El Dorado: 1990 Housing Density by Census Block
19389,t,El Dorado: Change in Housing Density from 1990 to General Plan (alternate)
19390,t,El Dorado: Change in Housing Density from 1990 to General Plan (project)
19391,t,El Dorado: General Plan (Alternate) Impact on Vegetation (Holland)
19392,t,El Dorado: General Plan (Alternate) Impact on Vegetation (WHR)
19393,t,El Dorado: General Plan (Project) Impact on Vegetation (Holland)
19394,t,El Dorado: General Plan Proposal (Alternate) 1993
19395,t,El Dorado National Forest Administrative National Forest
19396,t,El Dorado National Forest Administrative/ Special Use Sites
19397,t,El Dorado: Parcel Mapbook Pages
19398,t,California Gap Analysis Vegetation Layer
19399,t,California Gap Analysis Vegetation Layer Data Dictionary
19400,t,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation, Data Dictionary"
19401,t,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation (points)"
19402,t,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation (polygons)"
19403,t,Historical Changes in Housing Density in the Sierra Nevada
19404,t,Historical Fires on U.S. Forest Service Lands
19405,t,Hydroelectric Power Plants in the Sierra Nevada
19406,t,Index of Biotic Integrity Watersheds
19407,t,Intermittent Waterways for Salmon Distribution Maps
19408,t,Inyo National Forest Administrative National Forest
19409,t,Inyo National Forest Administrative/ Special Use Sites
19410,t,Inyo National Forest Deer Emphasis Areas
19411,t,Inyo National Forest Developed Recreation Sites -   Existing and Proposed
19412,t,Inyo National Forest Digital Elevation Model
19413,t,Inyo National Forest Existing Vegetation
19414,t,Inyo National Forest FIA Grid Inventory Plots
19415,t,Lassen National Forest Lakes Layer
19416,t,Lassen National Forest LMP Management Area
19417,t,Lassen National Forest Low Site Timberland
19418,t,Lassen National Forest L&RMP Land Suitability Class
19419,t,Lassen National Forest Modified Yield Timber Type(s)
19420,t,Lassen National Forest Plantation Inventory Plots
19421,t,Lassen National Forest Ranger Districts and Compartment
19422,t,Lassen National Forest Research Natural Areas
19423,t,Lassen National Forest Special Areas
19424,t,Lassen National Forest Special Interest Areas
19425,t,Lassen National Forest Spotted Owl Habitat
19426,t,Lassen National Forest State and County
19427,t,Lassen National Forest Streamside/Riparian Mgmt. Zone
19428,t,Lassen National Forest Streams Layer
19429,t,Lassen National Forest Transportation
19430,t,Lassen National Forest Unknown Layer
19431,t,Lassen National Forest USGS 7.5 Minute Quadrangles
19432,t,Lassen National Forest Visual Quality Zone (Adopted VQO)
19433,t,Lassen National Forest Wilderness - Existing and Proposed
19434,t,"Lassen National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
19435,t,Lassen Volcanic National Park Wilderness Area
19436,t,Major Water Bodies of the Sierra Nevada
19437,t,Management Class Layer
19438,t,Management Class Layer Data Dictionary
19439,t,Modoc National Forest Administrative National Forest
19440,t,Modoc National Forest Administrative/ Special Use Sites
19441,t,Modoc National Forest Developed Recreation Sites -   Existing and Proposed
19442,t,Modoc National Forest Digital Elevation Model
19443,t,Plumas National Forest Modified Yield Timber Type(s)
19444,t,Plumas National Forest Plantation Inventory Plots
19445,t,Plumas National Forest Proclaimed National Forest
19446,t,Sierra National Forest Developed Recreation Sites -   Existing and Proposed
19447,t,Sierra National Forest Digital Elevation Model
19448,t,Sierra National Forest Existing Vegetation
19449,t,Sierra National Forest Fire History
19450,t,Sierra National Forest Furbearer Habitat
19451,t,Sierra National Forest Lakes Layer
19452,t,Sierra National Forest L&RMP Land Suitability Class
19453,t,Sierra National Forest Old Growth/Stand Structure Inventory Plots
19454,t,Sierra National Forest Plantation Inventory Plots
19455,t,Sierra National Forest Proclaimed National Forest
19456,t,Sierra National Forest Ranger Districts and Compartment
19457,t,Sierra National Forest Research Natural Areas
19458,t,Sierra National Forest Special Areas
19459,t,Sierra National Forest Special Interest Areas
19460,t,Sierra National Forest Spotted Owl Habitat
19461,t,Sierra National Forest State and County
19462,t,Sierra National Forest Streamside/Riparian Mgmt. Zone
19463,t,Sierra National Forest Streams Layer
19464,t,Sierra National Forest Transportation
19465,t,Sierra National Forest Unknown Layer
19466,t,Sierra National Forest Unsuitable Forest Land
19467,t,Sierra National Forest USGS 7.5 Minute Quadrangles
19468,t,Sierra National Forest Visual Quality Zone (Adopted VQO)
19469,t,Sierra National Forest Wilderness - Existing and Proposed
24021,f,California Political Districts
24163,t,NOAA Average Annual Salinity (3-Zone)
24443,t,NOAA Average Annual Salinity (3-Zone)
25269,t,New BIOS Map Viewer
25270,t,Water Quality Sampling Sites - Sacramento Watershed Coordinated Monitoring Program
25409,t,Assessment of WARMF Model Data from San Joaquin Watershed (East Side)
25547,t,State Offshore Oil and Gas Leases
25548,t,Soil Survey Map
25549,t,California County Boundaries
25550,t,Landslide Zone of Required Investigation
25551,t,Liquefaction Zone of Required Investigation
25552,t,Fire Hazard Zones
25552,t,Fire Hazard Zones
25553,t,Federal Flood Zones
25554,t,Proposition 1E and 84 Bond Projects
25554,t,Proposition 1E and 84 Bond Projects
25966,t,USFS Ecological Subregions
26101,t,MarineBIOS Map Viewer
26102,t,DFG Fishing Guide
26103,t,Areas of Conservation Emphasis (ACE_II)  Map Viewer
26238,t,California Coastal Topo-Bathy Data Merge
26374,t,Santa Barbara Littoral Cell CRSMP Sensitive Habitat Sites 2009
26375,t,San Francisco Littoral Cell CRSMP Coastal Armoring Lines 2011
26376,t,Beach Erosion Concern Area Sites
26377,t,National Inventory of Dams Coastal California Extract 2010
26378,t,USGS Central California Shoreline Change
26379,t,USGS Northern California Shoreline Change
26380,t,USGS Southern California Shoreline Change
26381,t,Offshore Substrate
26382,t,Principal Ports and Facilities
26383,t,Offshore Surficial Sediment
26384,t,Golden Gate National Recreation Area Offshore Geology
26385,t,Golden Gate National Recreation Area Benthic Habitats
26386,t,Golden Gate National Recreation Area Vegetation Inventory Project
26387,t,San Diego Coast Kelp Persistence (1967-1999)
26388,t,San Diego Region Nearshore Coastal Zone Vegetation
26389,t,San Diego Littoral Cell CRSMP Sensitive Habitat 2009
